protein,tissue,scl,score
5511,BTO:0000567,GO:0005634,2.78576006597
836,BTO:0000599,GO:0005829,2.7831307806
81029,BTO:0000195,GO:0031982,2.78045641924
196,BTO:0000552,GO:0005634,2.77958836054
116833,BTO:0000567,GO:0005856,2.7762043518
6786,BTO:0000007,GO:0005783,2.77319364859
1832,BTO:0000017,GO:0030054,2.77251499441
5481,BTO:0000093,GO:0005634,2.77019379043
115286,BTO:0000944,GO:0005794,2.77005382171
6464,BTO:0000093,GO:0005925,2.76915448599
3611,BTO:0002210,GO:0005925,2.76790920416
1825,BTO:0000552,GO:0030054,2.76603818923
284424,BTO:0000599,GO:0031982,2.76418898558
1161,BTO:0000195,GO:0005886,2.76387364715
10769,BTO:0001938,GO:0005856,2.7615343947
5054,BTO:0000599,GO:0031982,2.7576985717
23265,BTO:0000599,GO:0005856,2.75729711138
79679,BTO:0000007,GO:0005634,2.75598024568
26112,BTO:0000567,GO:0005856,2.75201617872
5581,BTO:0000093,GO:0005829,2.75162720783
200407,BTO:0000944,GO:0005794,2.75075974933
324,BTO:0001938,GO:0005856,2.74700745013
836,BTO:0000599,GO:0005886,2.74671085662
118471,BTO:0002035,GO:0031982,2.74612904432
9376,BTO:0000007,GO:0031982,2.74170983728
6714,BTO:0000195,GO:0005925,2.74166542259
5948,BTO:0000195,GO:0031982,2.7388446322
146,BTO:0000007,GO:0005886,2.73698067214
1956,BTO:0000552,GO:0031982,2.73146166681
1829,BTO:0000017,GO:0030054,2.73087572282
331,BTO:0000018,GO:0005739,2.72647085377
595,BTO:0000093,GO:0031982,2.72475673483
467,BTO:0000093,GO:0005783,2.72329190396
1776,BTO:0000567,GO:0005634,2.72189967354
967,BTO:0000018,GO:0031982,2.72155299366
11328,BTO:0000944,GO:0005783,2.72093641144
10346,BTO:0001938,GO:0005856,2.71720483954
1571,BTO:0000007,GO:0005829,2.71029984834
284424,BTO:0000599,GO:0005783,2.70955311966
595,BTO:0000599,GO:0005634,2.70640737006
5716,BTO:0001938,GO:0005737,2.70539180723
5868,BTO:0000567,GO:0031982,2.70504624206
23405,BTO:0000567,GO:0005737,2.7030855286
81029,BTO:0000018,GO:0031982,2.70160109438
3725,BTO:0000018,GO:0005634,2.69949294089
6927,BTO:0000195,GO:0005634,2.69518623035
1508,BTO:0002870,GO:0031982,2.69453248987
960,BTO:0000093,GO:0005634,2.69204418904
23209,BTO:0000195,GO:0030054,2.68348258261
6869,BTO:0000007,GO:0005886,2.68257454407
10599,BTO:0000007,GO:0005886,2.68205222274
3569,BTO:0000599,GO:0005634,2.66718677356
142,BTO:0000567,GO:0005829,2.66503773789
3458,BTO:0000195,GO:0005886,2.66391621181
5594,BTO:0000007,GO:0005634,2.65892776441
4173,BTO:0000567,GO:0005634,2.65553349461
57701,BTO:0001938,GO:0005856,2.6526082824
1045,BTO:0000195,GO:0005634,2.6514693945
1268,BTO:0000007,GO:0005886,2.65027524998
8678,BTO:0002136,GO:0005634,2.65002151529
836,BTO:0000017,GO:0005739,2.64788282289
1613,BTO:0000567,GO:0005856,2.63995620531
1080,BTO:0000007,GO:0005886,2.63975713484
836,BTO:0000793,GO:0005829,2.63487442293
50832,BTO:0000007,GO:0005886,2.63203774169
26020,BTO:0000793,GO:0005794,2.63137379858
1803,BTO:0000195,GO:0031982,2.63109251344
10354,BTO:0000567,GO:0005634,2.63011017296
6790,BTO:0000093,GO:0005856,2.62889063867
6310,BTO:0000567,GO:0005634,2.62740609327
55703,BTO:0000567,GO:0005856,2.62275363369
7431,BTO:0000018,GO:0005856,2.62042409181
7124,BTO:0000007,GO:0005634,2.62007440602
55755,BTO:0001938,GO:0005856,2.61606338993
581,BTO:0000793,GO:0005634,2.61276785378
6491,BTO:0001938,GO:0005856,2.61244018548
3738,BTO:0000018,GO:0005634,2.61142524079
5879,BTO:0000195,GO:0005886,2.61089321686
87,BTO:0000017,GO:0005634,2.60836944217
3077,BTO:0000195,GO:0031982,2.60833671015
699,BTO:0000567,GO:0005856,2.60632201987
7220,BTO:0000793,GO:0005886,2.60480051396
3689,BTO:0002136,GO:0005886,2.60465236568
2152,BTO:0000195,GO:0005886,2.60360735021
25913,BTO:0000567,GO:0005634,2.60331312434
7431,BTO:0000567,GO:0005856,2.59976710372
338,BTO:0000599,GO:0005634,2.59495722558
7122,BTO:0000195,GO:0030054,2.59454631436
57468,BTO:0002210,GO:0005886,2.59048640114
1432,BTO:0000567,GO:0005634,2.5893308123
5595,BTO:0000195,GO:0005634,2.58213259692
174,BTO:0000599,GO:0005737,2.58202004692
581,BTO:0000567,GO:0005634,2.58010996871
4135,BTO:0000944,GO:0005856,2.5768361863
153562,BTO:0000195,GO:0030054,2.57595528537
5950,BTO:0000567,GO:0005783,2.57265232356
581,BTO:0000093,GO:0005737,2.57182457102
57332,BTO:0001061,GO:0005925,2.57140013203
1830,BTO:0000017,GO:0030054,2.56625544021
5753,BTO:0001061,GO:0005634,2.56559201299
3685,BTO:0000944,GO:0005925,2.56455963136
26853,BTO:0000567,GO:0005634,2.56009156648
382,BTO:0000567,GO:0031982,2.55698584328
2079,BTO:0000567,GO:0005634,2.55087004773
3087,BTO:0000093,GO:0005634,2.5494575138
598,BTO:0000093,GO:0005739,2.5491672281
596,BTO:0000567,GO:0005829,2.54396438448
348,BTO:0000567,GO:0005634,2.54320737601
367,BTO:0000944,GO:0005856,2.54232212364
5058,BTO:0000093,GO:0005634,2.54080258416
26524,BTO:0000944,GO:0005856,2.54010309173
2922,BTO:0001061,GO:0005739,2.53543792273
56624,BTO:0000007,GO:0005886,2.53506406389
7431,BTO:0000093,GO:0005634,2.53322949808
5468,BTO:0002210,GO:0031982,2.53092459404
5970,BTO:0001061,GO:0005634,2.52938765566
4790,BTO:0002210,GO:0005634,2.52925555437
5595,BTO:0000093,GO:0005634,2.52702275225
6714,BTO:0000093,GO:0005634,2.52548977037
664,BTO:0002035,GO:0005737,2.52536893041
3981,BTO:0000567,GO:0005634,2.52525626784
3685,BTO:0002035,GO:0005856,2.52504513895
834,BTO:0000007,GO:0005737,2.52417213372
5311,BTO:0000007,GO:0005886,2.52362725766
5580,BTO:0000093,GO:0005829,2.52148853679
124056,BTO:0000007,GO:0005886,2.52088364596
6557,BTO:0000007,GO:0005886,2.52088364596
362,BTO:0000007,GO:0005886,2.51661982443
998,BTO:0000017,GO:0005886,2.5127582456
3553,BTO:0000195,GO:0030054,2.51208066672
29941,BTO:0000944,GO:0005794,2.51159054944
3925,BTO:0002136,GO:0005856,2.51117745402
10529,BTO:0000944,GO:0030054,2.51030659539
10142,BTO:0000567,GO:0005856,2.5101512203
54205,BTO:0000793,GO:0005634,2.50890796075
9093,BTO:0000552,GO:0005856,2.50233591753
2908,BTO:0000567,GO:0005829,2.50108967904
1950,BTO:0000093,GO:0005634,2.49821813969
367,BTO:0001061,GO:0005737,2.49494003112
1794,BTO:0001061,GO:0005925,2.49484050652
1512,BTO:0001061,GO:0005925,2.49484050652
387103,BTO:0000567,GO:0005856,2.49460871935
28992,BTO:0000093,GO:0005737,2.49239729305
5816,BTO:0000552,GO:0005829,2.4887376198
91039,BTO:0000552,GO:0005829,2.4887376198
54878,BTO:0000552,GO:0005829,2.4887376198
6513,BTO:0000599,GO:0005886,2.48783738804
199953,BTO:0001938,GO:0005856,2.4870089636
1956,BTO:0000093,GO:0005634,2.48154191724
2054,BTO:0000567,GO:0031982,2.47420573715
5293,BTO:0000195,GO:0030054,2.4704639885
5784,BTO:0000567,GO:0005856,2.4699934582
259266,BTO:0001938,GO:0005856,2.46885956298
54205,BTO:0000093,GO:0005737,2.46096618647
10534,BTO:0000093,GO:0005856,2.45676455623
3479,BTO:0000093,GO:0005634,2.45264834689
6822,BTO:0000093,GO:0005829,2.45204154132
1244,BTO:0000599,GO:0005886,2.45141146256
23621,BTO:0000793,GO:0031982,2.45120625395
842,BTO:0000567,GO:0005634,2.44998864241
3576,BTO:0000007,GO:0005634,2.44760165927
174,BTO:0000093,GO:0005829,2.44432254311
3032,BTO:0000007,GO:0005886,2.44418350624
4513,BTO:0000599,GO:0005634,2.44276978319
6521,BTO:0000007,GO:0005783,2.43959909975
59341,BTO:0000007,GO:0005886,2.43947712823
842,BTO:0000093,GO:0005634,2.4313942185
572,BTO:0000093,GO:0005739,2.42893257079
4853,BTO:0001061,GO:0005634,2.42553342119
6722,BTO:0000567,GO:0005634,2.42531591665
22882,BTO:0000944,GO:0005925,2.42273462506
491,BTO:0000093,GO:0005886,2.41836978978
5245,BTO:0002136,GO:0005856,2.4180606671
2309,BTO:0000599,GO:0005634,2.41730133078
3091,BTO:0000599,GO:0005634,2.41552161227
4609,BTO:0000599,GO:0005634,2.41538356648
2118,BTO:0001061,GO:0005634,2.4153176633
529,BTO:0002035,GO:0005886,2.4116060006
10057,BTO:0000007,GO:0005886,2.41104644901
2642,BTO:0000007,GO:0005886,2.41104644901
7494,BTO:0000793,GO:0005783,2.41047319787
8148,BTO:0000567,GO:0005634,2.41026938151
408,BTO:0000007,GO:0005737,2.40889520092
952,BTO:0000793,GO:0005634,2.40876724879
4582,BTO:0000093,GO:0005886,2.40812818259
7351,BTO:0000093,GO:0005739,2.40781997141
4792,BTO:0000195,GO:0005634,2.40293764732
142,BTO:0000093,GO:0005634,2.39883410328
51429,BTO:0000017,GO:0005829,2.39867136979
360,BTO:0000018,GO:0005886,2.39809134563
6776,BTO:0000093,GO:0005856,2.39801235667
982,BTO:0000567,GO:0005634,2.39648992183
3162,BTO:0000599,GO:0005634,2.39402253893
2932,BTO:0000793,GO:0005634,2.39341475061
5743,BTO:0000018,GO:0005634,2.39105794493
3565,BTO:0000018,GO:0031982,2.38898559212
52,BTO:0000944,GO:0005856,2.38876243702
1072,BTO:0002035,GO:0005925,2.38784266373
2922,BTO:0000599,GO:0005783,2.38778747791
5747,BTO:0002035,GO:0005925,2.38314435235
6708,BTO:0000017,GO:0005856,2.38084893119
5304,BTO:0000017,GO:0005856,2.38084893119
840,BTO:0000018,GO:0005739,2.37852180919
840,BTO:0000093,GO:0005739,2.37752851663
2150,BTO:0000007,GO:0005886,2.37631467752
5578,BTO:0000007,GO:0005794,2.37459006454
7432,BTO:0000195,GO:0005886,2.37414494318
23353,BTO:0001938,GO:0005856,2.37225524663
10565,BTO:0000599,GO:0005829,2.37224943941
1543,BTO:0000599,GO:0005634,2.3720902197
4904,BTO:0000093,GO:0005737,2.37108619725
5595,BTO:0000599,GO:0031982,2.36954974488
2736,BTO:0000093,GO:0005886,2.36671060158
55738,BTO:0000017,GO:0005829,2.36605163033
3684,BTO:0002136,GO:0005634,2.36574347455
54205,BTO:0000195,GO:0005829,2.36276366092
142,BTO:0000093,GO:0005739,2.3603169761
9368,BTO:0000567,GO:0005856,2.36031265843
3815,BTO:0000944,GO:0005794,2.3591146276
2697,BTO:0000007,GO:0030054,2.3581388033
79694,BTO:0000599,GO:0005794,2.35796215667
57165,BTO:0000567,GO:0030054,2.3569899447
3416,BTO:0000599,GO:0031982,2.35262136646
999,BTO:0000093,GO:0005886,2.34909051899
1026,BTO:0001938,GO:0005634,2.34885748329
7421,BTO:0000599,GO:0005634,2.34815697371
123,BTO:0000567,GO:0031982,2.34695037742
6571,BTO:0000793,GO:0005634,2.34595786854
6428,BTO:0000567,GO:0005634,2.34486928886
4085,BTO:0001938,GO:0005856,2.34450692891
6647,BTO:0000793,GO:0005634,2.34353072052
5585,BTO:0000944,GO:0005794,2.34201225968
6521,BTO:0000007,GO:0005886,2.34020540947
10564,BTO:0000599,GO:0005829,2.33782233953
57182,BTO:0001938,GO:0031982,2.33755632121
5174,BTO:0000599,GO:0005886,2.33675405959
2114,BTO:0001061,GO:0005634,2.33501300341
7016,BTO:0000567,GO:0005737,2.33344805017
3276,BTO:0000552,GO:0005634,2.32997695922
1080,BTO:0000567,GO:0005794,2.32936587894
338382,BTO:0000567,GO:0031982,2.3280967404
302,BTO:0001061,GO:0005634,2.32763675629
6774,BTO:0000017,GO:0005856,2.32761803853
1576,BTO:0000195,GO:0005886,2.32740676809
8502,BTO:0000017,GO:0030054,2.32722581487
7018,BTO:0000195,GO:0031982,2.32363855587
5867,BTO:0000567,GO:0031982,2.31865849841
5465,BTO:0002870,GO:0031982,2.31837566814
4928,BTO:0000567,GO:0005634,2.31831345054
3309,BTO:0000599,GO:0005783,2.31671714754
847,BTO:0000195,GO:0031982,2.31638235444
3569,BTO:0000018,GO:0005634,2.31517622711
2736,BTO:0000018,GO:0005634,2.31454602813
7514,BTO:0000567,GO:0005737,2.31373589854
999,BTO:0000195,GO:0005856,2.31326796875
1956,BTO:0000017,GO:0005783,2.30835506047
842,BTO:0000599,GO:0005829,2.30228966756
51272,BTO:0000018,GO:0005794,2.29215560083
9570,BTO:0000018,GO:0005794,2.29215560083
393,BTO:0000018,GO:0005794,2.29215560083
4513,BTO:0000018,GO:0005634,2.28748624996
11187,BTO:0000017,GO:0030054,2.28528405599
10059,BTO:0001938,GO:0005829,2.28522175122
23428,BTO:0000567,GO:0005886,2.28286175228
63897,BTO:0000093,GO:0005634,2.28097455759
9476,BTO:0000018,GO:0005925,2.28046780252
5861,BTO:0000007,GO:0005794,2.28013869904
3303,BTO:0000567,GO:0005634,2.28006455082
9685,BTO:0000017,GO:0005829,2.27991585618
1739,BTO:0001938,GO:0005856,2.27991131269
3482,BTO:0000567,GO:0031982,2.2795191502
598,BTO:0000018,GO:0005739,2.27895452031
596,BTO:0000793,GO:0005634,2.27757275245
200407,BTO:0000944,GO:0005783,2.27423665195
55937,BTO:0000599,GO:0005634,2.27019403347
6554,BTO:0000599,GO:0005886,2.26868164955
5034,BTO:0000793,GO:0005783,2.26863180665
3799,BTO:0000567,GO:0031982,2.26765800768
8678,BTO:0000093,GO:0005634,2.26725328281
842,BTO:0000018,GO:0005829,2.2659571095
1499,BTO:0000093,GO:0005886,2.26579117879
3123,BTO:0000007,GO:0005634,2.26530781184
4690,BTO:0001061,GO:0005925,2.26381565227
7056,BTO:0002136,GO:0005634,2.26293569231
10420,BTO:0000567,GO:0005737,2.26284064947
3630,BTO:0000599,GO:0005783,2.26269745369
2529,BTO:0000599,GO:0005794,2.25604421282
3337,BTO:0000017,GO:0005737,2.25530294963
382,BTO:0000567,GO:0005886,2.25367367273
6473,BTO:0001938,GO:0005829,2.25132198891
3329,BTO:0000195,GO:0005886,2.25032864548
8140,BTO:0000567,GO:0005886,2.25012990238
7077,BTO:0002035,GO:0005856,2.24892345368
9356,BTO:0000007,GO:0005886,2.24651039232
6554,BTO:0000007,GO:0005886,2.2462123999
2081,BTO:0000599,GO:0005783,2.24571007596
55532,BTO:0000793,GO:0005794,2.24501789815
7462,BTO:0000567,GO:0005886,2.24496287555
79109,BTO:0000793,GO:0005739,2.24137323028
1263,BTO:0000567,GO:0005856,2.23806689651
5467,BTO:0000007,GO:0031982,2.23640799722
5167,BTO:0001938,GO:0005886,2.23590879535
11342,BTO:0000793,GO:0005783,2.23552234084
8859,BTO:0000793,GO:0005783,2.23552234084
8743,BTO:0000018,GO:0005634,2.23362977913
8775,BTO:0000018,GO:0005794,2.23136484116
4633,BTO:0000195,GO:0030054,2.22873628006
5742,BTO:0000944,GO:0005783,2.22819899492
7020,BTO:0000567,GO:0005886,2.22733107856
2494,BTO:0000599,GO:0005634,2.22675725455
5243,BTO:0000567,GO:0005886,2.22643455804
9429,BTO:0000007,GO:0031982,2.22249721271
5595,BTO:0001061,GO:0005634,2.22199262273
50848,BTO:0000195,GO:0030054,2.22114206582
3431,BTO:0002136,GO:0005634,2.21954990282
7703,BTO:0002136,GO:0005634,2.21954990282
977,BTO:0000017,GO:0005856,2.21353824167
6428,BTO:0000567,GO:0005737,2.21268927926
5443,BTO:0000944,GO:0005737,2.21218066801
842,BTO:0000793,GO:0005829,2.21064655695
2822,BTO:0000007,GO:0005886,2.20998786175
1649,BTO:0000195,GO:0005783,2.20997563337
10382,BTO:0000018,GO:0005925,2.20916614104
5594,BTO:0001061,GO:0005634,2.208183954
2308,BTO:0000093,GO:0005634,2.20809594456
3489,BTO:0001061,GO:0005634,2.20691793036
5743,BTO:0000195,GO:0005634,2.20488665286
9950,BTO:0000018,GO:0005794,2.20378269142
7082,BTO:0000195,GO:0005634,2.20307589477
7272,BTO:0001938,GO:0005856,2.20306794234
114548,BTO:0000195,GO:0005737,2.20226496869
2064,BTO:0000093,GO:0031982,2.20133977252
2149,BTO:0001061,GO:0005925,2.20014275194
841,BTO:0000093,GO:0005634,2.19601448614
842,BTO:0000599,GO:0005634,2.19568553606
5879,BTO:0002210,GO:0005634,2.19356137357
596,BTO:0000567,GO:0005634,2.19226993096
5354,BTO:0000567,GO:0005886,2.18981542276
330,BTO:0001061,GO:0005634,2.18818358168
3687,BTO:0002136,GO:0005634,2.18712272023
84106,BTO:0002136,GO:0005634,2.18712272023
11315,BTO:0000793,GO:0005634,2.1838861439
2697,BTO:0000567,GO:0005737,2.18271348841
10603,BTO:0000944,GO:0005856,2.18227998164
83700,BTO:0000195,GO:0030054,2.17961176407
3159,BTO:0000944,GO:0005634,2.17650886016
142,BTO:0001061,GO:0005829,2.17567171401
6772,BTO:0002035,GO:0005634,2.17391098618
540,BTO:0000793,GO:0005794,2.17344000807
7466,BTO:0000793,GO:0005783,2.17250814604
10725,BTO:0000007,GO:0005634,2.17218926045
9451,BTO:0000599,GO:0005783,2.17080736744
7029,BTO:0000018,GO:0005634,2.17012342391
1499,BTO:0000599,GO:0030054,2.16991112078
3551,BTO:0000018,GO:0005634,2.16892996871
115286,BTO:0000944,GO:0005856,2.16600022515
2247,BTO:0000093,GO:0005737,2.16376389564
337,BTO:0000599,GO:0005634,2.16235229953
6360,BTO:0000093,GO:0005634,2.16130743346
10423,BTO:0000017,GO:0005783,2.16076202306
2734,BTO:0000007,GO:0005794,2.15854531033
55858,BTO:0000007,GO:0005794,2.15854531033
1258,BTO:0000007,GO:0005794,2.15854531033
6927,BTO:0000567,GO:0005634,2.15630946096
1374,BTO:0000599,GO:0031982,2.15502576247
6473,BTO:0001938,GO:0005739,2.15443734313
7124,BTO:0000018,GO:0005886,2.15160977823
2934,BTO:0002136,GO:0005856,2.15016949757
3162,BTO:0000552,GO:0005634,2.14952436692
2691,BTO:0000018,GO:0005925,2.14676555326
3667,BTO:0000093,GO:0005886,2.14648266276
84447,BTO:0000793,GO:0005783,2.14407542589
701,BTO:0001938,GO:0005856,2.14298403411
5594,BTO:0000599,GO:0031982,2.14126034334
11244,BTO:0000007,GO:0005634,2.1394822776
7100,BTO:0000007,GO:0005634,2.13934591045
1508,BTO:0000567,GO:0031982,2.13831726556
3932,BTO:0000944,GO:0005794,2.1359932515
4014,BTO:0000552,GO:0005737,2.13566048616
3183,BTO:0000093,GO:0005634,2.133669328
5595,BTO:0000195,GO:0030054,2.13360170693
6818,BTO:0000195,GO:0005829,2.13347144967
5468,BTO:0000093,GO:0005634,2.13259592676
3927,BTO:0000944,GO:0030054,2.131632982
6810,BTO:0000018,GO:0005794,2.13004810353
10551,BTO:0000017,GO:0005783,2.12904333517
3151,BTO:0000567,GO:0005737,2.12882024092
6622,BTO:0000793,GO:0031982,2.12798127531
644914,BTO:0000018,GO:0005634,2.1278129821
801,BTO:0000018,GO:0005856,2.12752407446
79258,BTO:0000007,GO:0005794,2.12685333762
114885,BTO:0000007,GO:0005794,2.12685333762
26086,BTO:0000007,GO:0005794,2.12685333762
54205,BTO:0002035,GO:0005829,2.12679237935
6256,BTO:0000195,GO:0031982,2.12508102832
10403,BTO:0000567,GO:0005856,2.12306831892
9076,BTO:0000195,GO:0005886,2.12276118184
3399,BTO:0001061,GO:0005634,2.12272767879
10982,BTO:0000944,GO:0005737,2.12253433802
26054,BTO:0000944,GO:0005737,2.12253433802
84287,BTO:0000944,GO:0005737,2.12253433802
2187,BTO:0000944,GO:0005829,2.12244960593
982,BTO:0000567,GO:0005737,2.12244776184
4790,BTO:0000552,GO:0005634,2.12226549387
405,BTO:0000093,GO:0005634,2.11974782053
5111,BTO:0000599,GO:0005634,2.11946918633
84876,BTO:0000007,GO:0005783,2.11945712378
10908,BTO:0000793,GO:0005783,2.11738417098
7225,BTO:0000007,GO:0005886,2.11561447978
6520,BTO:0000567,GO:0005886,2.11481830134
84062,BTO:0000793,GO:0005856,2.11333534936
5595,BTO:0000007,GO:0005925,2.11115507264
2021,BTO:0000567,GO:0005634,2.11081913613
11034,BTO:0000017,GO:0005856,2.10880329897
81609,BTO:0001938,GO:0031982,2.10812426346
9527,BTO:0000018,GO:0005794,2.10800112587
4905,BTO:0000018,GO:0005794,2.10800112587
7351,BTO:0000567,GO:0005739,2.10433189134
2125,BTO:0000552,GO:0005737,2.10355604775
3998,BTO:0000567,GO:0005794,2.10145142303
5293,BTO:0000093,GO:0005634,2.10043840405
7791,BTO:0002210,GO:0005634,2.09842355766
6473,BTO:0001938,GO:0031982,2.09772374629
5451,BTO:0000007,GO:0031982,2.09565168072
81502,BTO:0000018,GO:0005634,2.09230294682
3630,BTO:0000195,GO:0005886,2.09152237493
7450,BTO:0000007,GO:0005783,2.09062518783
4888,BTO:0002035,GO:0005856,2.09046687244
354,BTO:0001061,GO:0005634,2.08986824267
846,BTO:0000567,GO:0005856,2.08926798451
667,BTO:0000552,GO:0005737,2.08822950602
6772,BTO:0000017,GO:0005634,2.0880130482
10228,BTO:0000018,GO:0005794,2.08702987791
7124,BTO:0000599,GO:0005634,2.08589131127
338,BTO:0000599,GO:0005829,2.08580994054
3570,BTO:0000944,GO:0005886,2.08375450248
1025,BTO:0000567,GO:0005634,2.08342519752
7421,BTO:0000552,GO:0005634,2.08324546984
842,BTO:0001061,GO:0005829,2.08257788382
417,BTO:0000599,GO:0005925,2.08141646926
22926,BTO:0000599,GO:0005783,2.08113696761
999,BTO:0000017,GO:0005886,2.08075803949
5970,BTO:0000793,GO:0005634,2.08035858502
1655,BTO:0000944,GO:0005856,2.07934751533
5122,BTO:0001061,GO:0031982,2.07792758545
9016,BTO:0000793,GO:0005739,2.07737847508
2346,BTO:0001061,GO:0031982,2.07640848573
5595,BTO:0000007,GO:0005886,2.07619695029
1114,BTO:0000793,GO:0031982,2.07542911381
10564,BTO:0000599,GO:0005856,2.07406917094
6615,BTO:0000093,GO:0005634,2.07245129697
2305,BTO:0000599,GO:0005634,2.06998883332
5594,BTO:0000195,GO:0005925,2.06675118446
54207,BTO:0000552,GO:0005886,2.06484809073
50801,BTO:0000552,GO:0005886,2.06484809073
57591,BTO:0000944,GO:0005737,2.06215065264
2261,BTO:0000944,GO:0005886,2.06009418114
2056,BTO:0000793,GO:0005634,2.05998324411
991,BTO:0000567,GO:0005856,2.05771762223
6714,BTO:0000599,GO:0030054,2.05514336886
302,BTO:0000599,GO:0005829,2.05353749801
3320,BTO:0002210,GO:0005925,2.05272132917
79658,BTO:0000007,GO:0005925,2.04882840101
595,BTO:0001061,GO:0005634,2.04829390968
64127,BTO:0000007,GO:0005634,2.04751999066
7099,BTO:0000018,GO:0005634,2.04044812836
84342,BTO:0000567,GO:0005794,2.03977298015
7026,BTO:0000195,GO:0005634,2.03889286807
283,BTO:0000093,GO:0005829,2.03850486285
10036,BTO:0001938,GO:0005856,2.03719761895
1499,BTO:0000007,GO:0005634,2.03711495198
796,BTO:0001061,GO:0005925,2.0370040753
5921,BTO:0001061,GO:0005925,2.0370040753
54977,BTO:0000793,GO:0005739,2.03693722931
130916,BTO:0000793,GO:0005739,2.03693722931
1958,BTO:0000552,GO:0005634,2.03598886502
999,BTO:0000599,GO:0030054,2.03458589198
5829,BTO:0000552,GO:0005925,2.03455837702
9221,BTO:0000195,GO:0005925,2.03308913546
55177,BTO:0000552,GO:0005737,2.03192502432
23411,BTO:0000567,GO:0005634,2.03152247333
2703,BTO:0000567,GO:0005737,2.03148124569
3291,BTO:0000007,GO:0005634,2.03075686101
7096,BTO:0000007,GO:0005634,2.03075686101
837,BTO:0000793,GO:0005783,2.03067016819
3320,BTO:0000007,GO:0005829,2.03038716092
998,BTO:0000567,GO:0005856,2.02783329171
4780,BTO:0000195,GO:0005634,2.02631250063
27101,BTO:0000793,GO:0005737,2.0246963201
5218,BTO:0000793,GO:0005737,2.0246963201
10456,BTO:0000793,GO:0005737,2.0246963201
8766,BTO:0000007,GO:0031982,2.02448844294
7031,BTO:0000093,GO:0005886,2.02349205617
820,BTO:0000552,GO:0005737,2.01895518116
23092,BTO:0000007,GO:0005925,2.01845870508
5562,BTO:0000599,GO:0005634,2.01810466732
3091,BTO:0001061,GO:0005634,2.01628137963
23225,BTO:0000567,GO:0005634,2.01620032527
7157,BTO:0000093,GO:0005829,2.01445411508
5743,BTO:0000552,GO:0005634,2.01428927329
8815,BTO:0002210,GO:0005737,2.01385159977
8773,BTO:0000018,GO:0005794,2.01220973037
1213,BTO:0000018,GO:0005794,2.01220973037
5329,BTO:0002035,GO:0031982,2.01216239546
1889,BTO:0001061,GO:0005925,2.01073520459
7076,BTO:0002035,GO:0005856,2.01007771148
55966,BTO:0000093,GO:0030054,2.00620709071
114882,BTO:0000599,GO:0005783,2.00478167596
6261,BTO:0000007,GO:0005783,2.00213199921
19,BTO:0000007,GO:0005886,2.00115077492
3735,BTO:0000793,GO:0005856,2.00053033623
