PMID,ENTREZ,GO,BTO,score
10196305,10982,GO:0005634,BTO:0000944,1.34314277471
10196305,10982,GO:0005737,BTO:0000944,2.12253433802
10196362,3308,GO:0005634,BTO:0000567,1.50998928826
10196362,8648,GO:0005634,BTO:0000567,-0.0653940175351
10196362,4738,GO:0005634,BTO:0000567,-0.375385739783
10196362,3320,GO:0005634,BTO:0000567,0.991686660299
10196362,3301,GO:0005634,BTO:0000567,-0.26632334337
10196362,367,GO:0005634,BTO:0000567,1.81533029744
10197415,6564,GO:0005886,BTO:0000195,14.3476904325
10197415,6565,GO:0031982,BTO:0000195,-0.194314738859
10197415,6565,GO:0005886,BTO:0000195,0.25743564919
10197415,6564,GO:0031982,BTO:0000195,1.23344024644
10197633,581,GO:0005829,BTO:0000093,9.79382068098
10197633,7157,GO:0005829,BTO:0000093,2.01445411508
10197633,581,GO:0005739,BTO:0000093,11.6129452432
10197633,54205,GO:0005829,BTO:0000093,12.4647636762
10197633,7157,GO:0005739,BTO:0000093,4.82777452958
10197633,142,GO:0005829,BTO:0000093,1.07410039544
10197633,142,GO:0005739,BTO:0000093,2.3603169761
10197633,54205,GO:0005739,BTO:0000093,16.5371847048
10197643,1934,GO:0005925,BTO:0001061,-0.061723301351
10197643,5747,GO:0005925,BTO:0001061,12.2471531372
10197643,7448,GO:0005925,BTO:0001061,-0.209818509499
10198040,6513,GO:0005886,BTO:0000195,1.16579408829
10198040,6517,GO:0005886,BTO:0000195,-0.26346043448
10198040,6515,GO:0005886,BTO:0000195,0.0738178527206
10198040,87,GO:0005886,BTO:0000195,-0.381969569102
10198040,23095,GO:0005886,BTO:0000195,-0.287072649814
10198040,6515,GO:0005856,BTO:0000195,-0.307575739555
10198040,4646,GO:0005886,BTO:0000195,-0.310897468867
10198040,10755,GO:0005856,BTO:0000195,-0.287174235248
10198040,4646,GO:0005856,BTO:0000195,-0.278779035225
10198040,23095,GO:0005856,BTO:0000195,-0.250178257925
10198040,87,GO:0005856,BTO:0000195,-0.257076758472
10198040,6513,GO:0005856,BTO:0000195,-0.37286733632
10198040,6517,GO:0005856,BTO:0000195,-0.346476325506
10198040,10755,GO:0005886,BTO:0000195,-0.31789077955
10198065,1901,GO:0005886,BTO:0000007,1.3627492916
10198065,1901,GO:0031982,BTO:0000007,-0.354994159542
10198240,7076,GO:0005783,BTO:0000093,-0.376774355096
10198240,7076,GO:0005634,BTO:0000093,0.699216805613
10198240,7076,GO:0005794,BTO:0000093,-0.360398393565
10198260,11001,GO:0005783,BTO:0000599,-0.108364456889
10198260,11001,GO:0031982,BTO:0000599,1.50215678831
10198260,11001,GO:0005737,BTO:0000599,1.33464100946
10198287,1660,GO:0005634,BTO:0000567,0.55064633102
10198287,6427,GO:0005634,BTO:0000567,6.48334992113
10198287,6427,GO:0005737,BTO:0000567,-0.253410825165
10198287,7520,GO:0005829,BTO:0000567,-0.365093251725
10198287,7520,GO:0005634,BTO:0000567,-0.182937750343
10198287,3178,GO:0005737,BTO:0000567,-0.375015852277
10198287,1660,GO:0005829,BTO:0000567,-0.377139036024
10198287,1660,GO:0005737,BTO:0000567,0.989588281111
10198287,6427,GO:0005829,BTO:0000567,-0.396414627216
10198287,3178,GO:0005634,BTO:0000567,-0.000545842094859
10198287,7520,GO:0005737,BTO:0000567,-0.368124253986
10198287,3178,GO:0005829,BTO:0000567,-0.372187658981
10198341,79784,GO:0030054,BTO:0000195,3.27028660164
10198341,91807,GO:0030054,BTO:0000195,13.4990417088
10198341,8034,GO:0030054,BTO:0000195,-0.0478946978241
10198341,7082,GO:0030054,BTO:0000195,14.3501956752
10198348,4945,GO:0005886,BTO:0000567,-0.321277427794
10198433,1776,GO:0005634,BTO:0000567,2.72189967354
10198433,836,GO:0005634,BTO:0000567,7.12435050425
10198433,1302,GO:0005634,BTO:0000567,-0.0386278577942
10199812,6564,GO:0005886,BTO:0000195,14.3476904325
10199812,6564,GO:0005794,BTO:0000195,-0.270530786276
10199829,7222,GO:0005886,BTO:0000007,4.46261553779
10199829,7220,GO:0005886,BTO:0000007,2.79151158299
10200444,834,GO:0005634,BTO:0000567,1.4414570552
10201534,3848,GO:0005886,BTO:0000552,0.00218164147124
10201534,3858,GO:0005634,BTO:0000552,-0.0122081535253
10201534,3858,GO:0005886,BTO:0000552,-0.191573785634
10201534,3848,GO:0005634,BTO:0000552,1.27710038095
10202149,5116,GO:0005856,BTO:0000567,0.157405763234
10202149,2804,GO:0005856,BTO:0000567,-0.373734155537
10202149,10142,GO:0005856,BTO:0000567,2.5101512203
10203554,7157,GO:0005634,BTO:0000195,-0.202515661298
10203554,7157,GO:0005634,BTO:0000093,21.7520007454
10205014,4502,GO:0005886,BTO:0000944,-0.316127691794
10205014,644314,GO:0005886,BTO:0000944,-0.278041299089
10206995,3075,GO:0005783,BTO:0000599,-0.250980060738
10207024,155,GO:0005886,BTO:0000007,-0.315430344685
10207024,5595,GO:0005886,BTO:0000007,2.07619695029
10207024,5594,GO:0005886,BTO:0000007,2.95221731469
10207098,10728,GO:0005634,BTO:0000093,-0.168006488286
10207098,10728,GO:0005737,BTO:0000093,-0.037791569493
10209024,3708,GO:0005794,BTO:0000567,-0.313908868076
10209024,3708,GO:0005783,BTO:0000567,-0.0692423025696
10209024,4124,GO:0005783,BTO:0000567,-0.264168185698
10209024,4924,GO:0005794,BTO:0000567,-0.267257405176
10209024,4924,GO:0005783,BTO:0000567,-0.297409123859
10209024,4124,GO:0005794,BTO:0000567,-0.106810072346
10211547,5243,GO:0005634,BTO:0000567,0.388120006586
10211948,890,GO:0005856,BTO:0000599,-0.290066774054
10211948,284424,GO:0005856,BTO:0000599,-0.0266682323056
10211948,983,GO:0005856,BTO:0000599,-0.0563725715548
10212150,801,GO:0005856,BTO:0000567,3.16598751424
10212280,5784,GO:0005856,BTO:0000567,2.4699934582
10212280,5784,GO:0005925,BTO:0000567,-0.359378667801
10212280,5784,GO:0005886,BTO:0000567,0.793388788253
10212280,2035,GO:0005856,BTO:0000567,-0.372802064158
10212280,2035,GO:0005886,BTO:0000567,-0.389219873451
10212280,2035,GO:0005925,BTO:0000567,-0.355323273498
10214941,10959,GO:0031982,BTO:0000567,-0.349670555904
10214941,10972,GO:0031982,BTO:0000567,-0.300327806891
10214941,10959,GO:0005794,BTO:0000567,-0.313908868076
10214941,10972,GO:0005794,BTO:0000567,-0.250036775119
10215035,412,GO:0005634,BTO:0000093,-0.238995992923
10215605,5426,GO:0005634,BTO:0000567,-0.329837972955
10215651,6583,GO:0005886,BTO:0000007,0.0268719312139
10215697,1576,GO:0005886,BTO:0000195,2.32740676809
10215697,4051,GO:0005886,BTO:0000195,0.0541743197334
10215698,213,GO:0005886,BTO:0000195,1.37244200248
10215698,4051,GO:0005886,BTO:0000195,0.0541743197334
10216099,2208,GO:0005634,BTO:0000007,0.317269861452
10216099,930,GO:0005634,BTO:0000007,0.0131230027303
10217266,581,GO:0005829,BTO:0000793,0.618105757583
10217266,54205,GO:0005829,BTO:0000793,4.02276010141
10217432,2099,GO:0031982,BTO:0000093,5.73934557896
10220572,1244,GO:0031982,BTO:0000007,9.64086352489
10220572,1244,GO:0005886,BTO:0000007,0.0507407798317
10220572,4363,GO:0031982,BTO:0000007,3.35448730369
10220572,4363,GO:0005886,BTO:0000007,1.99020522746
10221528,920,GO:0005886,BTO:0000567,1.60043493982
10222138,813,GO:0005794,BTO:0000552,3.22544727257
10222138,10945,GO:0005794,BTO:0000552,-0.219068107543
10222138,5955,GO:0005794,BTO:0000552,-0.0639568502549
10222138,51150,GO:0005794,BTO:0000552,-0.0639568502549
10224090,54205,GO:0005739,BTO:0000567,9.65694407731
10224090,54205,GO:0005829,BTO:0000567,10.3091324452
10224090,581,GO:0005739,BTO:0000567,6.21769379655
10224090,572,GO:0005829,BTO:0000567,-0.321166638667
10224090,578,GO:0005739,BTO:0000567,1.04562061782
10224090,578,GO:0005829,BTO:0000567,0.108299233435
10224090,596,GO:0005739,BTO:0000567,7.50451974003
10224090,596,GO:0005829,BTO:0000567,2.54396438448
10224090,598,GO:0005829,BTO:0000567,1.51163036291
10224090,598,GO:0005739,BTO:0000567,3.40789277613
10224090,572,GO:0005739,BTO:0000567,-0.0372693681302
10224090,581,GO:0005829,BTO:0000567,1.97413598207
10224229,2099,GO:0005634,BTO:0000093,31.97071206
10225950,3320,GO:0005794,BTO:0000567,-0.306780485577
10225950,3308,GO:0005856,BTO:0000567,1.58121688011
10225950,3320,GO:0005783,BTO:0000567,-0.261070006632
10225950,1080,GO:0005856,BTO:0000567,-0.402072593153
10225950,3320,GO:0005856,BTO:0000567,-0.136840654341
10225950,3308,GO:0005783,BTO:0000567,-0.218253300186
10225950,3308,GO:0005794,BTO:0000567,-0.248551616031
10225950,1080,GO:0005783,BTO:0000567,0.0350623149422
10225950,1080,GO:0005794,BTO:0000567,2.32936587894
10226095,3757,GO:0005886,BTO:0000007,1.91065798233
10226759,1576,GO:0005886,BTO:0000195,2.32740676809
10226759,5243,GO:0005886,BTO:0000195,26.1344201283
10229657,5609,GO:0005856,BTO:0001061,-0.36791725749
10229657,811,GO:0005856,BTO:0001061,-0.361358087742
10231011,3329,GO:0031982,BTO:0000567,0.832337507957
10231366,5465,GO:0031982,BTO:0000195,5.77546434432
10231366,6256,GO:0005634,BTO:0000195,-0.0312115486491
10231366,5465,GO:0005634,BTO:0000195,-0.0404246445285
10231366,5948,GO:0005634,BTO:0000195,2.92404591127
10231366,6256,GO:0031982,BTO:0000195,2.12508102832
10231366,5948,GO:0031982,BTO:0000195,2.7388446322
10231892,1950,GO:0005829,BTO:0000599,-0.408307624571
10232600,6528,GO:0005886,BTO:0001061,-0.324021165494
10232600,5122,GO:0005886,BTO:0001061,4.06375670757
10232600,354,GO:0005886,BTO:0001061,-0.255943920992
10233154,57587,GO:0005634,BTO:0000944,-0.273694018432
10233154,2247,GO:0005634,BTO:0000944,-0.305705345064
10235389,6736,GO:0005634,BTO:0000567,-0.24429412152
10318809,5900,GO:0005925,BTO:0000007,1.60649842706
10318809,5900,GO:0005886,BTO:0000007,-0.379279497513
10318809,5594,GO:0005886,BTO:0000007,2.95221731469
10318809,5594,GO:0005925,BTO:0000007,1.79579961676
10318809,5900,GO:0005856,BTO:0000007,-0.360869025849
10318809,5595,GO:0005925,BTO:0000007,2.11115507264
10318809,5595,GO:0005886,BTO:0000007,2.07619695029
10318809,5594,GO:0005856,BTO:0000007,-0.1589996074
10318809,5595,GO:0005856,BTO:0000007,-0.240330831753
10318815,387,GO:0005856,BTO:0000567,2.94938719731
10318815,2822,GO:0005856,BTO:0000567,0.957082300432
10318815,2822,GO:0005829,BTO:0000567,-0.386583046225
10318815,387,GO:0005829,BTO:0000567,-0.233748742569
10318815,8396,GO:0005856,BTO:0000567,-0.305251018244
10318815,8396,GO:0005829,BTO:0000567,-0.304214475091
10318815,5898,GO:0005829,BTO:0000567,-0.339931731251
10318815,5898,GO:0005856,BTO:0000567,-0.340746457367
10318847,23221,GO:0005856,BTO:0000567,-0.111359604139
10318847,10036,GO:0005856,BTO:0000567,-0.295911631375
10318869,6722,GO:0005634,BTO:0000944,-0.186469071962
10318869,6722,GO:0005634,BTO:0000567,2.42531591665
10320046,920,GO:0005634,BTO:0000567,-0.0338832563686
10320046,84560,GO:0005634,BTO:0000567,-0.256976517971
10320046,10959,GO:0005634,BTO:0000567,-0.121280957259
10320046,2720,GO:0005634,BTO:0000567,-0.204769729484
10323669,2353,GO:0005886,BTO:0000093,-0.234176923692
10323669,3725,GO:0005886,BTO:0000093,-0.259383079236
10323682,10242,GO:0005783,BTO:0000195,-0.337376298207
10323682,5578,GO:0005783,BTO:0000195,-0.388519635417
10323682,6714,GO:0005886,BTO:0000195,-0.238061254421
10323682,5578,GO:0005886,BTO:0000195,-0.142615215363
10323682,6714,GO:0005783,BTO:0000195,-0.324617333244
10323682,7421,GO:0005783,BTO:0000195,-0.385481850181
10323682,2822,GO:0005783,BTO:0000195,-0.363051974476
10323682,7421,GO:0005886,BTO:0000195,-0.0624165974131
10323682,10242,GO:0005886,BTO:0000195,-0.36473918349
10323682,2822,GO:0005886,BTO:0000195,-0.385161820931
10329948,3458,GO:0005634,BTO:0000567,1.52869808457
10329956,4018,GO:0005886,BTO:0000195,-0.354993953409
10329956,7018,GO:0005886,BTO:0000195,6.2104416818
10330179,6080,GO:0005737,BTO:0000567,-0.378755536569
10330179,7157,GO:0005737,BTO:0000567,1.63913168262
10330179,598,GO:0005737,BTO:0000567,-0.0859061262498
10330179,581,GO:0005737,BTO:0000567,0.00395065303708
10330179,596,GO:0005737,BTO:0000567,0.61675408627
10330179,9774,GO:0005737,BTO:0000567,-0.318051150858
10331491,4688,GO:0031982,BTO:0002136,-0.253946871202
10331491,653361,GO:0005886,BTO:0002136,-0.285200822616
10331491,653361,GO:0031982,BTO:0002136,-0.259207298275
10331491,4688,GO:0005886,BTO:0002136,-0.280585647441
10332027,10656,GO:0005634,BTO:0000567,0.827203029079
10332027,10657,GO:0005634,BTO:0000567,0.796660981767
10332071,7082,GO:0005886,BTO:0000195,1.70086224721
10336495,5465,GO:0031982,BTO:0000007,1.11390651208
10336495,2033,GO:0005634,BTO:0000007,-0.288996245766
10336495,2033,GO:0031982,BTO:0000007,-0.386819022862
10336495,9611,GO:0005634,BTO:0000007,-0.207987791412
10336495,6256,GO:0031982,BTO:0000007,0.789779093053
10336495,5465,GO:0005634,BTO:0000007,-0.1638117938
10336495,6256,GO:0005634,BTO:0000007,-0.168448165002
10336495,9611,GO:0031982,BTO:0000007,0.990454833715
10340551,1351,GO:0005737,BTO:0000599,-0.349914910902
10340748,5663,GO:0005634,BTO:0000793,-0.0712527734416
10340748,5664,GO:0005634,BTO:0000793,-0.364406345062
10340748,5664,GO:0005794,BTO:0000793,0.104341147067
10340748,5663,GO:0005794,BTO:0000793,1.92478414644
10341201,51115,GO:0005856,BTO:0000567,1.95068986447
10341201,4134,GO:0005856,BTO:0000567,-0.0379280776019
10341211,999,GO:0005856,BTO:0000567,-0.0177368156904
10341211,1950,GO:0005856,BTO:0000567,-0.257448887163
10341211,3861,GO:0005856,BTO:0000567,-0.219709663395
10341211,3880,GO:0005856,BTO:0000567,-0.378412045388
10341211,3872,GO:0005856,BTO:0000567,-0.331106521047
10344220,4869,GO:0005634,BTO:0001061,-0.410189168865
10344522,5970,GO:0005634,BTO:0000018,12.5053717959
10344522,7124,GO:0005634,BTO:0000018,9.3925170133
