PMID,ENTREZ,GO,BTO,score
11070080,7157,GO:0005634,BTO:0000567
11071889,6532,GO:0005886,BTO:0000007
11080203,1742,GO:0005886,BTO:0000007
11080203,2903,GO:0005886,BTO:0000007
11080203,2904,GO:0005886,BTO:0000007
11080599,64073,GO:0005634,BTO:0000567
11084026,10226,GO:0031982,BTO:0000567
11084026,123,GO:0031982,BTO:0000567
11084026,10226,GO:0031982,BTO:0000567
11084026,123,GO:0031982,BTO:0000567
11085591,6606,GO:0005634,BTO:0000567
11095475,134637,GO:0005886,BTO:0000567
11099636,196,GO:0005829,BTO:0000093
11099636,196,GO:0005634,BTO:0000093
11102515,8161,GO:0005634,BTO:0000567
11102515,6606,GO:0005634,BTO:0000567
11104665,9265,GO:0005886,BTO:0000007
11106251,2099,GO:0031982,BTO:0000093
11112416,4790,GO:0005634,BTO:0000093
11112687,5371,GO:0005634,BTO:0000567
11112687,5371,GO:0005634,BTO:0002136
11112687,5371,GO:0005634,BTO:0000567
11112687,3458,GO:0005634,BTO:0000567
11116073,2157,GO:0005737,BTO:0000599
11118353,25949,GO:0005634,BTO:0000567
11120739,8573,GO:0005886,BTO:0000195
11120739,50848,GO:0005886,BTO:0000195
11124707,2274,GO:0005925,BTO:0000599
11125034,7157,GO:0005634,BTO:0000793
11125034,4193,GO:0005634,BTO:0000793
11125034,7157,GO:0005634,BTO:0000793
11126367,5452,GO:0005634,BTO:0002035
11126367,5451,GO:0005634,BTO:0002035
11126367,6667,GO:0005634,BTO:0002035
11126367,2908,GO:0005634,BTO:0002035
11131097,2335,GO:0005925,BTO:0000195
11131667,735,GO:0005886,BTO:0000093
11134068,7158,GO:0005634,BTO:0001938
11146101,11337,GO:0005829,BTO:0000567
11146101,8408,GO:0005829,BTO:0000567
11150502,7469,GO:0005634,BTO:0000944
11152512,114475,GO:0005737,BTO:0000018
11152512,8081,GO:0005737,BTO:0000018
11162430,6927,GO:0005634,BTO:0000567
11171063,5289,GO:0031982,BTO:0000567
11171090,3985,GO:0005925,BTO:0000567
11179738,581,GO:0005739,BTO:0000093
11179738,54205,GO:0005739,BTO:0000093
11181834,3313,GO:0005634,BTO:0000793
11190468,5888,GO:0005856,BTO:0000567
11193592,6550,GO:0005886,BTO:0000195
11196700,7029,GO:0005634,BTO:0000018
11196700,3728,GO:0005634,BTO:0000018
11196700,51270,GO:0005634,BTO:0000018
11196700,8739,GO:0005634,BTO:0000018
11196700,7029,GO:0005634,BTO:0000018
11202156,5243,GO:0005634,BTO:0000093
11202156,5243,GO:0005634,BTO:0000093
11202156,5243,GO:0005794,BTO:0000093
11202156,5243,GO:0005634,BTO:0000093
11202156,5243,GO:0005737,BTO:0000093
11208127,7018,GO:0005856,BTO:0000195
11208127,7018,GO:0005886,BTO:0000195
11211864,6667,GO:0005634,BTO:0000567
11211864,7051,GO:0005634,BTO:0000567
11212271,5914,GO:0005634,BTO:0002136
11212271,3687,GO:0005634,BTO:0002136
11221888,25780,GO:0005886,BTO:0000007
11223268,6667,GO:0005634,BTO:0000567
11230747,1066,GO:0005783,BTO:0000599
11231279,4122,GO:0005794,BTO:0000567
11237201,6523,GO:0031982,BTO:0000195
11238857,6439,GO:0005856,BTO:0000567
11239398,5587,GO:0005794,BTO:0000567
11245435,6360,GO:0005634,BTO:0000093
11245486,54205,GO:0005829,BTO:0001061
11245486,842,GO:0005829,BTO:0001061
11245486,836,GO:0005829,BTO:0001061
11245486,840,GO:0005829,BTO:0001061
11245599,836,GO:0005925,BTO:0000944
11245599,857,GO:0005925,BTO:0000944
11245624,6440,GO:0005783,BTO:0000018
11245624,6440,GO:0031982,BTO:0000018
11250900,10499,GO:0005634,BTO:0000567
11250900,10011,GO:0005634,BTO:0000567
11250900,10011,GO:0005634,BTO:0000093
11250900,26284,GO:0005634,BTO:0000093
